Enzyme_Load,Bili_AST_Interaction,Bilirubin_Protein,Alamine_Aminotransferase_log,ALT_Albumin_Ratio,Total_Bilirubin_log,Direct_Bilirubin,Direct_Bilirubin_log,Total_Bilirubin,Bilirubin_Ratio,Aspartate_Aminotransferase_log,Aspartate_Aminotransferase,Alamine_Aminotransferase,Albumin_Protein_Ratio
0.1795078769487054,0.014020869411529838,0.009895945832478421,0.04003882570094179,0.048778356634101475,-0.0341772454293958,-0.060206828014485625,-0.03279334910102137,-0.0341772454293958,0.016810214343976237,0.019203751449897208,0.019203751449897208,0.04003882570094179,0.021860501157316446
-0.13627423684678705,-0.022443918298574932,-0.02369995998726912,-0.022313576767793,-0.0166610303550421,-0.045017955598294496,-0.05124771888949304,-0.037234757236126216,-0.045017955598294496,0.02562149907844448,0.0037996994995276962,-0.009510073369619529,-0.03829383760479465,-0.024618960807108913
0.09138083386576364,-0.020412253180142097,-0.009045374686538574,0.00541238864904089,0.01779802036569773,-0.03707014363441303,-0.05375838025503981,-0.02683755413850588,-0.03707014363441303,0.041442954950321145,-0.029043810015462763,-0.029043810015462763,0.03913594868200778,-0.07829984174456688
0.10050655688216606,-0.06746233683304793,-0.034360962849013854,-0.004505674711173622,-0.03049487116217644,-0.04113717819457134,-0.06805337527788452,-0.06805337527788452,-0.04113717819457134,-0.023498339568398318,0.0053778461197292095,-0.006000504963058522,-0.04184464207092199,-0.004185505600901833
0.08301624894459536,0.0469146655348383,0.0007674608721305045,0.0068239285647948445,-0.0017258216201425217,-0.0229899908912806,-0.04740568731594154,-0.04740568731594154,-0.0229899908912806,-0.0361522536952803,-0.023998754286220843,-0.023998754286220843,-0.024577566424825528,-0.024521786592932693
0.16875334474982007,0.018912463146148886,-0.02600478660948853,0.00978332441174961,0.04859111724868802,-0.0033008475840965285,-0.03965392806049062,-0.03965392806049062,-0.04290673692828118,0.01085886622508295,-0.02636281655874045,-0.02636281655874045,0.051396438533816244,-0.07883085074844938
0.17387608432183638,0.02164679640037973,-0.021881964023954883,0.0001524212504848264,0.059927725107619186,0.0663143842620616,-0.048135481655387155,-0.048135481655387155,0.08600873968850742,-0.03493328452057547,0.0005249202107131127,-0.00923620265820438,0.01320220475745116,0.04166524645772376
-0.12709089551082775,-0.01641721871835695,-0.032825446944839985,-0.0039964548373499975,-0.005243989929968267,-0.03996485042979012,-0.049739050012912504,-0.049739050012912504,-0.03996485042979012,0.024468319931309348,-0.005253281707520544,-0.03140132174441973,0.0252494908668361,-0.03697615951327379
0.0677151676571805,0.0507281259881547,0.05306735872530283,0.04576758726085905,0.03486230028443297,0.08028050382150953,-0.05290727007469762,-0.05290727007469762,0.08028050382150953,0.023801434152232005,0.013733373633157808,-0.013819572353975544,0.0485761206317206,-0.027803846598538257
0.08443527841884681,0.03430163433452772,0.0670540905465089,0.02552903740288783,-0.009372492196793732,0.0828697873369232,0.10147185131415039,0.0937141807744918,0.0828697873369232,-0.015117456412147753,-0.001547827223272983,-0.001547827223272983,0.030121877674425753,0.03635873516307348
0.06970328254739344,0.035834031084330545,0.08303671486383851,0.0360914272833549,0.03267908712244156,0.06884276314368806,0.09498025428473168,0.09369834654148099,0.08999728626237809,-0.010241865673038777,0.03451580379518257,0.03451580379518257,0.0360914272833549,-0.031964504754430634
-0.12028379669764118,-0.06527957116243739,-0.004028833691606964,-0.026490706777478036,-0.031827154208527754,0.0206212637281473,-0.04914889530860461,-0.01656220340427923,0.0206212637281473,-0.015023836266962902,-0.02110956093891656,-0.02110956093891656,-0.026490706777478036,-0.09132624022257373
-0.12957280567051047,-0.013465398253404655,-0.03437614719077499,-0.016613237747162782,-0.010279303955484143,-0.024110077262826383,-0.04505832812417182,-0.04163347362727428,-0.03842080032308447,-0.010599444662458171,-0.003869847311470854,-0.018227893307194116,-0.016613237747162782,-0.08629982786333043
-0.13608625166709273,-0.00724534774094833,-0.007096734417278587,-0.034754597534369415,-0.002312429060750374,-0.016165713306980235,-0.06318503148363083,-0.06318503148363083,-0.030072251739035858,0.02744235391472834,0.007030510676216518,0.007030510676216518,-0.03478005383266951,0.04836913849555234
0.08582571053464615,0.027766960829359685,0.07859786025033173,0.00794785019445466,-0.02184518531333419,0.07452067912606707,-0.0361315239961913,-0.0361315239961913,0.07452067912606707,-0.0008425927291140068,-0.00038943085363616167,-0.017031771158825117,0.00794785019445466,-0.10088743124058407
0.18573441834493043,0.03953450715827228,0.05072919588013353,0.03642861591897531,0.029136312017582728,0.07905113070248239,0.09928244978961276,0.09928244978961276,0.08148516553344395,-0.022895780696781422,-0.0299460540722963,-0.0299460540722963,0.051717543427408974,0.044953538406137826
-0.1148431903801858,-0.03317650591310385,-0.023223770468632762,-0.03781374535859393,-0.059531837707604944,-0.038924479093056394,-0.06890156126293921,-0.06890156126293921,-0.039041625724530134,-0.0373577106831128,-0.005447924705920005,-0.005447924705920005,-0.03781374535859393,0.007747270956392724
-0.13394880105445514,-0.03676819847658325,-0.023315827897954357,-0.006069953925449941,-0.04133940974865542,-0.033010513006211745,-0.06025006185212057,-0.06025006185212057,-0.04298308956511501,0.021395039849635852,-0.02052491508604075,-0.02052491508604075,-0.03425923855419312,0.05579104792765209
